Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z,Driver
2024-05-25 14:58:32.783,0 days 01:11:28.100000,10,349.81222222222175,0 days 00:00:14.406000,10290.0,178.0,5,3.0,True,8,car,839.226111111111,0.25669529198444385,OnTrack,-2618.5483199692376,-2205.64482851614,885.3379564745657,LEC
2024-05-25 14:58:32.943,0 days 01:11:28.260000,10,344.2566666666662,0 days 00:00:14.566000,10268.0,172.0,5,5.0,True,8,car,846.8705555555555,0.2590335091499316,OnTrack,-2691.4700792714316,-2103.447113271929,886.418628457246,LEC
2024-05-25 14:58:32.995,0 days 01:11:28.312000,10,342.6244439247313,0 days 00:00:14.618000,10158.049716234735,169.67164104967677,5,5.2587065500359165,True,8,pos,849.263724088608,0.2597655110350333,OnTrack,-2709.0,-2077.0,887.0,LEC
2024-05-25 14:58:33.144,0 days 01:11:28.461000,10,337.94749999999965,0 days 00:00:14.767000,9843.0,163.0,4,6.0,True,8,car,855.9713888888888,0.2618171940697308,OnTrack,-2736.7071760171293,-2027.1775091202924,889.3406770639187,LEC
2024-05-25 14:58:33.344,0 days 01:11:28.661000,10,331.72527777777725,0 days 00:00:14.967000,9843.0,163.0,4,6.0,False,8,car,865.0269444444444,0.2645870298108246,OnTrack,-2741.9606233411077,-1988.5734378560817,892.6915096445953,LEC
2024-05-25 14:58:33.375,0 days 01:11:28.692000,10,330.89860957029583,0 days 00:00:14.998000,9800.630015071094,161.54231703226242,4,10.470227767728598,False,8,pos,866.3697280411783,0.26499774895179506,OnTrack,-2743.0,-1980.0,893.0,LEC
2024-05-25 14:58:33.615,0 days 01:11:28.932000,10,324.49861085430814,0 days 00:00:15.238000,9472.60500251185,150.2570528387104,4,45.078371294621434,False,8,pos,876.1838150405445,0.26799959779146915,OnTrack,-2747.0,-1884.0,894.0,LEC
2024-05-25 14:58:33.663,0 days 01:11:28.980000,10,323.2186111111106,0 days 00:00:15.286000,9407.0,148.0,4,52.0,False,8,car,878.1413888888889,0.26859836370679147,OnTrack,-2742.551898358214,-1856.8135771368684,894.2633724332567,LEC
2024-05-25 14:58:33.835,0 days 01:11:29.152000,10,318.393055555555,0 days 00:00:15.458000,9580.228571428572,149.22857142857143,4,57.52857142857143,False,8,pos,885.2750212654619,0.2707803380538357,OnTrack,-2715.0,-1752.0,895.0,LEC
2024-05-25 14:58:33.943,0 days 01:11:29.260000,10,315.363055555555,0 days 00:00:15.566000,9689.0,150.0,4,61.0,False,8,car,889.8080555555556,0.2721668637413295,OnTrack,-2699.134255858729,-1704.5181647366114,894.1880419936265,LEC
2024-05-25 14:58:34.223,0 days 01:11:29.540000,10,307.11861111111057,0 days 00:00:15.846000,10129.0,153.0,4,80.0,False,8,car,901.7080555555556,0.2758067337765582,OnTrack,-2660.9591337649654,-1633.493217498074,888.4302543454116,LEC
2024-05-25 14:58:34.296,0 days 01:11:29.613000,10,304.80694647111056,0 days 00:00:15.919000,10244.235613257142,154.8249984,4,78.95714377142858,False,8,pos,904.8955975126313,0.2767817117980367,OnTrack,-2647.0,-1611.0,887.0,LEC
2024-05-25 14:58:34.395,0 days 01:11:29.712000,10,301.6719444444439,0 days 00:00:16.018000,10400.514285714286,157.3,4,77.54285714285714,False,8,pos,909.2847131999554,0.2781242168964773,OnTrack,-2625.0,-1576.0,885.0,LEC
2024-05-25 14:58:34.503,0 days 01:11:29.820000,10,298.2519444444439,0 days 00:00:16.126000,10571.0,160.0,4,76.0,False,8,car,914.1525,0.2796131338133987,OnTrack,-2599.257497230859,-1537.1221969114013,880.9992408639209,LEC
2024-05-25 14:58:34.615,0 days 01:11:29.932000,10,294.4874999999995,0 days 00:00:16.238000,10961.6,164.2,4,85.8,False,8,pos,919.2887515175858,0.28118416641779015,OnTrack,-2570.0,-1496.0,876.0,LEC
2024-05-25 14:58:34.663,0 days 01:11:29.980000,10,292.87416666666616,0 days 00:00:16.286000,11129.0,166.0,4,90.0,False,8,car,921.5302777777778,0.2818697852638113,OnTrack,-2556.3235758650762,-1477.8126430928792,874.0656948414894,LEC
2024-05-25 14:58:34.935,0 days 01:11:30.252000,10,282.8252777777774,0 days 00:00:16.558000,11598.2,175.71428571428572,4,98.74285714285715,False,8,pos,934.8111248588781,0.2859320169724628,OnTrack,-2472.0,-1375.0,865.0,LEC
2024-05-25 14:58:34.943,0 days 01:11:30.260000,10,282.52972222222184,0 days 00:00:16.566000,11612.0,176.0,4,99.0,False,8,car,935.2191666666665,0.28605682530433585,OnTrack,-2469.631688898056,-1372.296817638813,864.7600312714691,LEC
2024-05-25 14:58:35.136,0 days 01:11:30.453000,10,274.5952804088886,0 days 00:00:16.759000,11870.9415808,184.57777493333333,4,99.0,False,8,pos,945.3844293540702,0.2891660887544291,OnTrack,-2403.0,-1299.0,858.0,LEC
2024-05-25 14:58:35.303,0 days 01:11:30.620000,10,267.729722222222,0 days 00:00:16.926000,12095.0,192.0,4,99.0,False,8,car,954.4191666666665,0.2919295567897469,OnTrack,-2299.6578910880753,-1185.235684023978,847.5558957164302,LEC
2024-05-25 14:58:35.315,0 days 01:11:30.632000,10,267.219722222222,0 days 00:00:16.938000,12022.325,192.3,4,99.0,False,8,pos,955.0687519632091,0.29212824637430246,OnTrack,-2294.0,-1179.0,847.0,LEC
2024-05-25 14:58:35.463,0 days 01:11:30.780000,10,260.92972222222215,0 days 00:00:17.086000,11126.0,196.0,4,99.0,False,8,car,963.1302777777776,0.29459403681553525,OnTrack,-2261.011660158823,-1142.5984625798374,844.1044554107959,LEC
2024-05-25 14:58:35.595,0 days 01:11:30.912000,10,254.989722222222,0 days 00:00:17.218000,11144.48,201.28,4,99.0,False,8,pos,970.5589619330087,0.2968662590724936,OnTrack,-2237.0,-1110.0,841.0,LEC
2024-05-25 14:58:35.663,0 days 01:11:30.980000,10,251.92972222222193,0 days 00:00:17.286000,11154.0,204.0,5,99.0,False,8,car,974.463611111111,0.29806057970622934,OnTrack,-2209.355819461227,-1072.1295168760705,836.9835895328969,LEC
2024-05-25 14:58:35.855,0 days 01:11:31.172000,10,242.80972222222204,0 days 00:00:17.478000,11380.4,210.4,5,99.0,False,8,pos,985.7256735890061,0.301505322878344,OnTrack,-2108.0,-932.0,822.0,LEC
2024-05-25 14:58:35.903,0 days 01:11:31.220000,10,240.52972222222206,0 days 00:00:17.526000,11437.0,212.0,5,99.0,False,8,car,988.5969444444443,0.3023835626052125,OnTrack,-2090.193907134361,-906.7079790662161,819.4738163777938,LEC
2024-05-25 14:58:36.103,0 days 01:11:31.420000,10,230.52972222222218,0 days 00:00:17.726000,11621.0,219.0,5,99.0,False,8,car,1000.7636111111109,0.30610499835551636,OnTrack,-2055.091784485423,-852.28726787923,815.268115567397,LEC
2024-05-25 14:58:36.263,0 days 01:11:31.580000,10,222.44083333333333,0 days 00:00:17.886000,11787.0,222.0,5,99.0,False,8,car,1010.6302777777776,0.30912292981329703,OnTrack,-2012.986281638886,-790.1087823242535,810.0258740761348,LEC
2024-05-25 14:58:36.296,0 days 01:11:31.613000,10,220.7266699911111,0 days 00:00:17.919000,11906.29476864,222.8249984,5,99.16499968,False,8,pos,1012.7085069525315,0.30975860074603023,OnTrack,-1998.0,-769.0,808.0,LEC
2024-05-25 14:58:36.415,0 days 01:11:31.732000,10,214.54527777777776,0 days 00:00:18.038000,12336.48,225.8,5,99.76,False,8,pos,1020.2823082159342,0.3120752101806048,OnTrack,-1933.0,-679.0,799.0,LEC
2024-05-25 14:58:36.463,0 days 01:11:31.780000,10,212.05194444444442,0 days 00:00:18.086000,12510.0,227.0,5,100.0,True,8,car,1023.2413888888887,0.31298030842205954,OnTrack,-1911.7633013696454,-650.224111270864,796.0199111166114,LEC
2024-05-25 14:58:36.595,0 days 01:11:31.912000,10,206.33194444444436,0 days 00:00:18.218000,12088.8375,215.8625,5,58.75,True,8,pos,1030.9540306776014,0.3153393852068653,OnTrack,-1868.0,-593.0,790.0,LEC
2024-05-25 14:58:36.783,0 days 01:11:32.100000,10,198.18527777777763,0 days 00:00:18.406000,11489.0,200.0,5,0.0,True,8,car,1041.0191666666665,0.31841802276040315,OnTrack,-1804.3780644510828,-512.6062154117707,782.6671540701014,LEC
2024-05-25 14:58:36.895,0 days 01:11:32.212000,10,194.17194444444414,0 days 00:00:18.518000,11097.0,183.2,5,0.0,True,8,pos,1046.6033101392793,0.32012605271825034,OnTrack,-1768.0,-468.0,779.0,LEC
2024-05-25 14:58:36.943,0 days 01:11:32.260000,10,192.45194444444405,0 days 00:00:18.566000,10929.0,176.0,5,0.0,True,8,car,1048.8413888888888,0.32081061706927433,OnTrack,-1753.3433928856252,-450.38310880288424,777.6155258999524,LEC
2024-05-25 14:58:37.195,0 days 01:11:32.512000,10,186.92194444444402,0 days 00:00:18.818000,10794.18,149.54,5,0.0,True,8,pos,1058.7577935314707,0.3238437619529498,OnTrack,-1685.0,-371.0,771.0,LEC
2024-05-25 14:58:37.256,0 days 01:11:32.573000,10,185.58333473777734,0 days 00:00:18.879000,10761.54503424,143.13500672,5,0.0,True,8,pos,1060.8469541058325,0.3244827764885297,OnTrack,-1670.0,-354.0,769.0,LEC
2024-05-25 14:58:37.343,0 days 01:11:32.660000,10,183.67416666666622,0 days 00:00:18.966000,10715.0,134.0,3,0.0,True,8,car,1063.7302777777777,0.32536470282763713,OnTrack,-1645.5665219168538,-327.71560245399735,765.9329111686669,LEC
2024-05-25 14:58:37.616,0 days 01:11:32.933000,10,180.2616674666662,0 days 00:00:19.239000,9412.79030528,116.25500416,3,0.0,True,8,pos,1072.0695584055284,0.3279154505311929,OnTrack,-1565.0,-248.0,757.0,LEC
2024-05-25 14:58:37.743,0 days 01:11:33.060000,10,178.67416666666622,0 days 00:00:19.366000,8807.0,108.0,2,0.0,True,8,car,1075.7302777777777,0.32903516000601907,OnTrack,-1546.8700270454592,-232.25384337748372,755.2371536790904,LEC
2024-05-25 14:58:37.876,0 days 01:11:33.193000,10,177.3441673066663,0 days 00:00:19.499000,8354.800217599999,102.1812528,2,0.0,True,8,pos,1079.4742901829459,0.3301803464400608,OnTrack,-1530.0,-222.0,754.0,LEC
2024-05-25 14:58:37.903,0 days 01:11:33.220000,10,177.07416666666631,0 days 00:00:19.526000,8263.0,101.0,2,0.0,True,8,car,1080.2191666666665,0.3304081828764508,OnTrack,-1525.1415842380613,-219.37797974816976,753.6675137665503,LEC
2024-05-25 14:58:38.063,0 days 01:11:33.380000,10,175.8741666666665,0 days 00:00:19.686000,7843.0,96.0,2,0.0,True,8,car,1084.4858333333332,0.33171323431765326,OnTrack,-1489.0473992893833,-202.93517784369195,751.220302460735,LEC
2024-05-25 14:58:38.076,0 days 01:11:33.393000,10,175.84527791999983,0 days 00:00:19.699000,7811.289441828571,95.48928822857143,2,0.0,True,8,pos,1084.8158085550692,0.3318141643110957,OnTrack,-1486.0,-202.0,751.0,LEC
2024-05-25 14:58:38.343,0 days 01:11:33.660000,10,175.25194444444423,0 days 00:00:19.966000,7160.0,85.0,2,0.0,True,8,car,1091.0969444444443,0.33373538433722477,OnTrack,-1425.6965124788428,-198.71580312550591,746.2123633802547,LEC
2024-05-25 14:58:38.356,0 days 01:11:33.673000,10,175.24472225777757,0 days 00:00:19.979000,7157.562512,84.6750016,2,0.0,True,8,pos,1091.3918387309345,0.3338255840747841,OnTrack,-1423.0,-199.0,746.0,LEC
2024-05-25 14:58:38.503,0 days 01:11:33.820000,10,175.1630555555555,0 days 00:00:20.126000,7130.0,81.0,2,0.0,False,8,car,1094.6969444444442,0.3348365214907393,OnTrack,-1394.4730076221879,-204.00863498988718,743.8415102300403,LEC
2024-05-25 14:58:38.656,0 days 01:11:33.973000,10,175.2055555377778,0 days 00:00:20.279000,6980.8250624,80.23500032,2,0.0,False,8,pos,1098.1039061405404,0.33587861374189837,OnTrack,-1359.0,-220.0,740.0,LEC
2024-05-25 14:58:38.703,0 days 01:11:34.020000,10,175.21861111111116,0 days 00:00:20.326000,6935.0,80.0,2,0.0,True,8,car,1099.1413888888885,0.33619595007532516,OnTrack,-1344.8722348148738,-228.6683423261069,738.0529133814542,LEC
2024-05-25 14:58:38.836,0 days 01:11:34.153000,10,175.21861111111116,0 days 00:00:20.459000,6736.4500955428575,79.05000045714286,2,1.4249993142857142,True,8,pos,1102.0497019232487,0.33708551994648767,OnTrack,-1304.0,-257.0,732.0,LEC
2024-05-25 14:58:38.983,0 days 01:11:34.300000,10,175.21861111111116,0 days 00:00:20.606000,6517.0,78.0,2,3.0,False,8,car,1105.2080555555551,0.3380515700932849,OnTrack,-1280.1074821577515,-276.92003662748584,728.7642256234038,LEC
2024-05-25 14:58:39.223,0 days 01:11:34.540000,10,175.15194444444455,0 days 00:00:20.846000,7075.0,76.0,2,43.0,False,8,car,1110.2747222222217,0.3396013186797128,OnTrack,-1267.1929849191838,-300.01987987712175,728.0899286126019,LEC
2024-05-25 14:58:39.236,0 days 01:11:34.553000,10,175.12666679111123,0 days 00:00:20.859000,7098.562384,76.2166656,2,43.2166656,False,8,pos,1110.554099745616,0.33968677228273125,OnTrack,-1266.0,-302.0,728.0,LEC
2024-05-25 14:58:39.336,0 days 01:11:34.653000,10,174.93222234666686,0 days 00:00:20.959000,7279.812384,77.88333226666667,2,44.88333226666666,False,8,pos,1112.7310020942703,0.34035262452041914,OnTrack,-1255.0,-321.0,727.0,LEC
2024-05-25 14:58:39.463,0 days 01:11:34.780000,10,174.68527777777808,0 days 00:00:21.086000,7510.0,80.0,2,47.0,False,8,car,1115.608055555555,0.34123263298121587,OnTrack,-1238.4027230468087,-362.2337799758504,724.4415359095233,LEC
2024-05-25 14:58:39.595,0 days 01:11:34.912000,10,174.06194430247552,0 days 00:00:21.218000,7940.761663945717,83.75800797335413,2,51.697509966692664,False,8,pos,1118.780673482051,0.3422030461680968,OnTrack,-1222.0,-412.0,721.0,LEC
2024-05-25 14:58:39.744,0 days 01:11:35.061000,10,173.35833333333358,0 days 00:00:21.367000,8427.0,88.0,2,57.0,False,8,car,1122.476944444444,0.34333362985869337,OnTrack,-1209.0604984518136,-457.77085716858363,717.2299172271137,LEC
2024-05-25 14:58:39.944,0 days 01:11:35.261000,10,172.19166666666706,0 days 00:00:21.567000,8847.0,91.0,2,59.0,False,8,car,1127.5324999999993,0.3448799798736598,OnTrack,-1198.6363152615163,-504.8350164329059,712.629820068513,LEC
2024-05-25 14:58:40.035,0 days 01:11:35.352000,10,171.28166623541262,0 days 00:00:21.658000,9349.294144850088,96.21864046597494,2,64.87097052422182,False,8,pos,1130.0574427405202,0.34565228772423884,OnTrack,-1194.0,-524.0,711.0,LEC
2024-05-25 14:58:40.223,0 days 01:11:35.540000,10,169.40166666666687,0 days 00:00:21.846000,10387.0,107.0,2,77.0,False,8,car,1135.8249999999994,0.3474164187196375,OnTrack,-1183.9878773298153,-559.9694529948215,708.6205741791596,LEC
2024-05-25 14:58:40.395,0 days 01:11:35.712000,10,166.582777777778,0 days 00:00:22.018000,10548.084615384616,116.5923076923077,2,84.27692307692308,False,8,pos,1141.7754648605064,0.34923649592480066,OnTrack,-1173.0,-597.0,706.0,LEC
2024-05-25 14:58:40.635,0 days 01:11:35.952000,10,162.64944444444473,0 days 00:00:22.258000,10772.853846153846,129.97692307692307,2,94.43076923076923,False,8,pos,1151.0477266055473,0.35207261589829414,OnTrack,-1147.0,-678.0,699.0,LEC
2024-05-25 14:58:40.743,0 days 01:11:36.060000,10,160.87944444444474,0 days 00:00:22.366000,10874.0,136.0,2,99.0,False,8,car,1155.4694444444438,0.35342509306350717,OnTrack,-1120.8948211321185,-744.1051005366274,694.1007092607312,LEC
2024-05-25 14:58:40.855,0 days 01:11:36.172000,10,158.6394444444448,0 days 00:00:22.478000,11277.2,142.3,2,99.0,False,8,pos,1160.207546068362,0.35487434298995835,OnTrack,-1092.0,-814.0,689.0,LEC
2024-05-25 14:58:41.063,0 days 01:11:36.380000,10,154.47944444444488,0 days 00:00:22.686000,12026.0,154.0,3,99.0,False,8,car,1169.1583333333326,0.3576121331040317,OnTrack,-1059.5470401257637,-888.1816065743957,682.8492961812398,LEC
2024-05-25 14:58:41.303,0 days 01:11:36.620000,10,150.34611111111167,0 days 00:00:22.926000,10686.0,149.0,3,0.0,True,8,car,1179.0916666666658,0.36065045599058115,OnTrack,-1032.986515419477,-933.6454529274965,678.3144297458672,LEC
2024-05-25 14:58:41.356,0 days 01:11:36.673000,10,149.63944529777837,0 days 00:00:22.979000,10447.1690384,146.3500032,3,0.0,True,8,pos,1181.229980867568,0.36130450521627594,OnTrack,-1023.0,-950.0,677.0,LEC
2024-05-25 14:58:41.396,0 days 01:11:36.713000,10,149.10611196444506,0 days 00:00:23.019000,10266.9190384,144.3500032,3,0.0,True,8,pos,1182.8275523125678,0.36179315668113243,OnTrack,-1015.0,-963.0,676.0,LEC
2024-05-25 14:58:41.463,0 days 01:11:36.780000,10,148.21277777777846,0 days 00:00:23.086000,9965.0,141.0,3,0.0,True,8,car,1185.3583333333324,0.36256725029484727,OnTrack,-1009.0349824924501,-972.04133954496,675.367493366888,LEC
2024-05-25 14:58:41.595,0 days 01:11:36.912000,10,148.1027777777784,0 days 00:00:23.218000,9741.59,128.79,3,0.0,True,8,pos,1189.721898756961,0.36390194029755524,OnTrack,-1011.0,-966.0,676.0,LEC
2024-05-25 14:58:41.863,0 days 01:11:37.180000,10,147.87944444444497,0 days 00:00:23.486000,9288.0,104.0,3,0.0,True,8,car,1196.913888888888,0.3661017646147706,OnTrack,-968.1896471308899,-1027.943766531553,670.7133027001646,LEC
2024-05-25 14:58:41.896,0 days 01:11:37.213000,10,147.98944423111163,0 days 00:00:23.519000,9057.000448,101.3187552,3,0.0,True,8,pos,1197.768419399686,0.3663631410853961,OnTrack,-962.0,-1036.0,670.0,LEC
2024-05-25 14:58:42.023,0 days 01:11:37.340000,10,148.41277777777827,0 days 00:00:23.646000,8168.0,91.0,1,0.0,True,8,car,1200.9583333333326,0.3673388446267438,OnTrack,-939.9565124320293,-1061.0576076282903,667.7047012261615,LEC
2024-05-25 14:58:42.135,0 days 01:11:37.452000,10,149.03500000000054,0 days 00:00:23.758000,8126.4,85.4,1,0.0,True,8,pos,1203.4861190276818,0.3681120220556801,OnTrack,-922.0,-1078.0,666.0,LEC
2024-05-25 14:58:42.303,0 days 01:11:37.620000,10,149.96833333333393,0 days 00:00:23.926000,8064.0,77.0,1,0.0,True,8,car,1206.9472222222214,0.3691706746444733,OnTrack,-894.6578194769512,-1099.106375147784,663.5147002152269,LEC
2024-05-25 14:58:42.335,0 days 01:11:37.652000,10,150.1461111111117,0 days 00:00:23.958000,7947.04,76.2,1,0.0,True,8,pos,1207.598686146247,0.36936993884750635,OnTrack,-888.0,-1103.0,663.0,LEC
2024-05-25 14:58:42.503,0 days 01:11:37.820000,10,151.07944444444502,0 days 00:00:24.126000,7333.0,72.0,1,0.0,True,8,car,1210.9472222222214,0.3703941603706006,OnTrack,-843.3850474862845,-1123.4498573607486,660.0349687050841,LEC
2024-05-25 14:58:42.575,0 days 01:11:37.892000,10,151.49944444444498,0 days 00:00:24.198000,7226.08,69.84,1,0.0,True,8,pos,1212.3059911184546,0.3708097689580124,OnTrack,-826.0,-1130.0,659.0,LEC
2024-05-25 14:58:42.703,0 days 01:11:38.020000,10,152.24611111111153,0 days 00:00:24.326000,7036.0,66.0,1,0.0,True,8,car,1214.6138888888881,0.371515688952884,OnTrack,-803.8414395069567,-1136.3207546785598,657.8510839285061,LEC
2024-05-25 14:58:42.903,0 days 01:11:38.220000,10,153.52388888888936,0 days 00:00:24.526000,6273.0,61.0,1,0.0,True,8,car,1218.002777777777,0.3725522532486307,OnTrack,-787.2247424743686,-1133.656673404976,657.4677541295165,LEC
2024-05-25 14:58:43.036,0 days 01:11:38.353000,10,154.44749955555605,0 days 00:00:24.659000,5975.08014336,57.6750016,1,0.0,True,8,pos,1220.0940246530383,0.3731919059240533,OnTrack,-774.0,-1127.0,657.0,LEC
2024-05-25 14:58:43.103,0 days 01:11:38.420000,10,154.91277777777827,0 days 00:00:24.726000,5825.0,56.0,1,0.0,True,8,car,1221.1138888888881,0.37350385325784086,OnTrack,-765.6990507180412,-1122.4137389800674,656.6201588103131,LEC
2024-05-25 14:58:43.236,0 days 01:11:38.553000,10,155.87333287111161,0 days 00:00:24.859000,5576.7334528,54.3375008,1,0.0,True,8,pos,1223.0926031151732,0.37410908541082705,OnTrack,-750.0,-1111.0,656.0,LEC
2024-05-25 14:58:43.276,0 days 01:11:38.593000,10,156.1622217600005,0 days 00:00:24.899000,5502.066786133333,53.8375008,1,0.0,True,8,pos,1223.677058450615,0.3742878536009451,OnTrack,-747.0,-1107.0,656.0,LEC
2024-05-25 14:58:43.343,0 days 01:11:38.660000,10,156.64611111111162,0 days 00:00:24.966000,5377.0,53.0,1,0.0,False,8,car,1224.6472222222214,0.3745845989825866,OnTrack,-742.5209817746545,-1099.3916294098965,655.9645020520732,LEC
2024-05-25 14:58:43.543,0 days 01:11:38.860000,10,158.14611111111185,0 days 00:00:25.166000,5110.0,51.0,1,2.0,False,8,car,1227.4805555555547,0.37545123470526015,OnTrack,-732.8249847335521,-1071.6386451326891,655.2524243960185,LEC
2024-05-25 14:58:43.576,0 days 01:11:38.893000,10,158.38444398222296,0 days 00:00:25.199000,5156.887409066667,50.725000533333336,1,3.6499968,False,8,pos,1227.9403512590072,0.37559187307528735,OnTrack,-732.0,-1067.0,655.0,LEC
2024-05-25 14:58:43.735,0 days 01:11:39.052000,10,159.53277777777853,0 days 00:00:25.358000,5382.8,49.4,1,11.6,False,8,pos,1230.116017120389,0.3762573471068431,OnTrack,-731.0,-1045.0,653.0,LEC
2024-05-25 14:58:43.783,0 days 01:11:39.100000,10,159.8794444444452,0 days 00:00:25.406000,5451.0,49.0,1,14.0,False,8,car,1230.7472222222214,0.37645041471493074,OnTrack,-731.3417119068174,-1038.4054849133788,651.9511516628456,LEC
2024-05-25 14:58:43.896,0 days 01:11:39.213000,10,160.82111057777848,0 days 00:00:25.519000,5730.6748416,46.8812512,1,16.1187488,False,8,pos,1232.1846406717252,0.3768900799537907,OnTrack,-733.0,-1023.0,649.0,LEC
2024-05-25 14:58:43.943,0 days 01:11:39.260000,10,161.21277777777846,0 days 00:00:25.566000,5847.0,46.0,1,17.0,False,8,car,1232.7916666666658,0.3770757518638403,OnTrack,-733.9512017005217,-1016.6906608547246,647.8749852131,LEC
